Bioproject,Run,Agent,Assay_Type,AvgSpotLen,Bases,BioSample,Bytes,Cell_type_line,Center_Name,Consent,DATASTORE_filetype,DATASTORE_provider,DATASTORE_region,Experiment,GEO_Accession_exp,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample_Name,Source_Name,SRA_Study,Genotype,Infection,Tissue,iav_strain,Molecule_Subtype,Treatment,treatment_time,Biomaterial_Provider,siRNA,Donor,Post_Preatment,Time_Point,Patient_Number,Condition,X...,Age,Assay.Type,BIOMATERIAL_PROVIDER,BioProject,BioSampleModel,Center.Name,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,Isolate,Library.Name,create_date,version,Sample.Name,sex,SRA.Study,TISSUE,asthma_status,obesity_status,Collection_Date,gender,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Isolation_Source,Lat_Lon,Location,Subject,smoking_status,REPLICATE,samp_mat_process,accession..run.,object_status..run.,study..run.,Source_material_ID,env_broad_scale,env_local_scale,env_medium,AssemblyName,collected_by,fasta_file..run.,Host_age,Host_disease,host_sex,Strain,agent,GEO_Accession..exp.,source_name,infected,Cell_type,infection_status,Group,CONDITION,infection,assay,BioRep,Cell_line,Concentration,rnase,cell,TREATMENT,Timepoint,technology,Hours_post_infection,virus_strain,Passages,viral_strain,merip_antibody,sars.cov.2_infected,molecule_subtype,treatment_timepoint,Culture_Condition
NA,SRR5677628,NA,NA,250,6158597000,SAMN07224266,3551283586,NA,NA,public,NA,NA,NA,SRX2913157,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD18,COPD18,2017-06-13T14:32:00Z,1,COPD18,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677630,NA,NA,250,5203380000,SAMN07224260,2989315398,NA,NA,public,NA,NA,NA,SRX2913155,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD12,COPD12,2017-06-13T14:30:00Z,1,COPD12,female,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677631,NA,NA,250,4955969500,SAMN07224261,2886161564,NA,NA,public,NA,NA,NA,SRX2913154,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD13,COPD13,2017-06-13T14:34:00Z,1,COPD13,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677632,NA,NA,250,6113433750,SAMN07224258,3244934986,NA,NA,public,NA,NA,NA,SRX2913153,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD10,COPD10,2017-06-13T14:33:00Z,1,COPD10,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677633,NA,NA,250,5766760000,SAMN07224259,3287282719,NA,NA,public,NA,NA,NA,SRX2913152,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD11,COPD11,2017-06-13T14:32:00Z,1,COPD11,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677634,NA,NA,250,5378154500,SAMN07224264,3060436800,NA,NA,public,NA,NA,NA,SRX2913151,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD16,COPD16,2017-06-13T14:33:00Z,1,COPD16,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677635,NA,NA,250,5687226750,SAMN07224265,3278106249,NA,NA,public,NA,NA,NA,SRX2913150,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD17,COPD17,2017-06-13T14:33:00Z,1,COPD17,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677636,NA,NA,250,5697150000,SAMN07224262,3299829085,NA,NA,public,NA,NA,NA,SRX2913149,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD14,COPD14,2017-06-13T14:33:00Z,1,COPD14,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677637,NA,NA,250,6476492000,SAMN07224263,3731436111,NA,NA,public,NA,NA,NA,SRX2913148,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD15,COPD15,2017-06-13T14:35:00Z,1,COPD15,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677641,NA,NA,250,6496421000,SAMN07224270,3744441954,NA,NA,public,NA,NA,NA,SRX2913144,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD27,COPD27,2017-06-13T14:35:00Z,1,COPD27,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677642,NA,NA,250,5572546250,SAMN07224269,3185513693,NA,NA,public,NA,NA,NA,SRX2913143,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD25,COPD25,2017-06-13T14:35:00Z,1,COPD25,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677643,NA,NA,250,5975925000,SAMN07224268,3214150981,NA,NA,public,NA,NA,NA,SRX2913142,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD20,COPD20,2017-06-13T14:35:00Z,1,COPD20,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677644,NA,NA,250,6332283000,SAMN07224275,3341140533,NA,NA,public,NA,NA,NA,SRX2913141,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD38,COPD38,2017-06-13T14:36:00Z,1,COPD38,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677645,NA,NA,250,5893263500,SAMN07224274,3412505868,NA,NA,public,NA,NA,NA,SRX2913140,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD37,COPD37,2017-06-13T14:43:00Z,1,COPD37,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677646,NA,NA,250,6735026000,SAMN07224273,3507534152,NA,NA,public,NA,NA,NA,SRX2913139,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD36,COPD36,2017-06-13T14:37:00Z,1,COPD36,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677647,NA,NA,250,6138269000,SAMN07224272,3542999925,NA,NA,public,NA,NA,NA,SRX2913138,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD35,COPD35,2017-06-13T14:36:00Z,1,COPD35,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677648,NA,NA,250,6768833000,SAMN07224280,3468627668,NA,NA,public,NA,NA,NA,SRX2913137,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD8,COPD8,2017-06-13T14:43:00Z,1,COPD8,female,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677650,NA,NA,250,6509601000,SAMN07224276,3375942384,NA,NA,public,NA,NA,NA,SRX2913135,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD39,COPD39,2017-06-13T14:36:00Z,1,COPD39,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677651,NA,NA,250,6252358000,SAMN07224281,3231176269,NA,NA,public,NA,NA,NA,SRX2913134,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",COPD9,COPD9,2017-06-13T14:40:00Z,1,COPD9,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677652,NA,NA,200,7629420200,SAMN07224256,5298441337,NA,NA,public,NA,NA,NA,SRX2913133,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ANB40,ANB40,2017-06-13T14:40:00Z,1,ANB40,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677654,NA,NA,200,6524604600,SAMN07224250,4525873859,NA,NA,public,NA,NA,NA,SRX2913131,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ANB23,ANB23,2017-06-13T14:36:00Z,1,ANB23,female,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677655,NA,NA,200,6886235000,SAMN07224251,4783434283,NA,NA,public,NA,NA,NA,SRX2913130,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ANB24,ANB24,2017-06-13T14:50:00Z,1,ANB24,male,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SRR5677656,NA,NA,250,5103814000,SAMN07224248,2990229996,NA,NA,public,NA,NA,NA,SRX2913129,NA,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-01-01T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,RNA-Seq,Wang JW Lab,PRJNA390194,Human,"INSTITUTE OF PATHOGEN BIOLOGY, CHINESE ACADEMY OF MEDICAL SCIENCES & PEKING UNION MEDICAL COLLEGE","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ANB21,ANB21,2017-06-13T14:34:00Z,1,ANB21,female,SRP109051,bronchoalveolar?lavage?fluid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
