"Run","Animal.ID","Assay.Type","AvgSpotLen","Bases","BioProject","BioSample","Bytes","Center.Name","Consent","DATASTORE.filetype","DATASTORE.provider","DATASTORE.region","DPI","Experiment","GEO_Accession..exp.","infection_route","Instrument","LibraryLayout","LibrarySelection","LibrarySource","Organism","Platform","ReleaseDate","create_date","version","Sample.Name","source_name","SRA.Study","status","Tissue","virus_dose","virus","Animal_ID","cc_line","day_post.infection","infection_condtion","Treatment"
"SRR7310815",NA,"RNA-Seq",151,2713108677,"PRJNA476001","SAMN09423408",1047935244,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212993","GSM3189777",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:04:00Z",1,"GSM3189777","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310816",NA,"RNA-Seq",151,3165815381,"PRJNA476001","SAMN09423408",1282549565,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212993","GSM3189777",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:08:00Z",1,"GSM3189777","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310817",NA,"RNA-Seq",151,2736921559,"PRJNA476001","SAMN09423408",1056953142,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212993","GSM3189777",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:09:00Z",1,"GSM3189777","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310818",NA,"RNA-Seq",151,651805640,"PRJNA476001","SAMN09423408",205645822,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212993","GSM3189777",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:56:00Z",1,"GSM3189777","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310819",NA,"RNA-Seq",151,642275093,"PRJNA476001","SAMN09423408",203383617,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212993","GSM3189777",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:58:00Z",1,"GSM3189777","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310820",NA,"RNA-Seq",151,646545110,"PRJNA476001","SAMN09423408",204634638,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212993","GSM3189777",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:56:00Z",1,"GSM3189777","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310821",NA,"RNA-Seq",151,634379621,"PRJNA476001","SAMN09423408",200803603,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212993","GSM3189777",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:58:00Z",1,"GSM3189777","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310822",NA,"RNA-Seq",151,2699135411,"PRJNA476001","SAMN09423407",1091710824,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212994","GSM3189778",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:04:00Z",1,"GSM3189778","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310823",NA,"RNA-Seq",151,2283094867,"PRJNA476001","SAMN09423407",880628897,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212994","GSM3189778",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:01:00Z",1,"GSM3189778","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310824",NA,"RNA-Seq",151,2675579371,"PRJNA476001","SAMN09423407",1084139082,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212994","GSM3189778",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:04:00Z",1,"GSM3189778","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310825",NA,"RNA-Seq",151,2306477064,"PRJNA476001","SAMN09423407",889585510,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212994","GSM3189778",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T22:04:00Z",1,"GSM3189778","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310826",NA,"RNA-Seq",150,566373440,"PRJNA476001","SAMN09423407",177755888,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212994","GSM3189778",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:56:00Z",1,"GSM3189778","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310827",NA,"RNA-Seq",150,563383904,"PRJNA476001","SAMN09423407",177322429,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212994","GSM3189778",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:57:00Z",1,"GSM3189778","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310828",NA,"RNA-Seq",151,564648290,"PRJNA476001","SAMN09423407",177804921,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212994","GSM3189778",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T21:31:00Z",1,"GSM3189778","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310829",NA,"RNA-Seq",151,555296382,"PRJNA476001","SAMN09423407",174701611,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4212994","GSM3189778",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:56:00Z",1,"GSM3189778","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310830",NA,"RNA-Seq",150,2895174308,"PRJNA476001","SAMN09423406",1118491946,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212995","GSM3189779",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:05:00Z",1,"GSM3189779","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310831",NA,"RNA-Seq",150,2843011256,"PRJNA476001","SAMN09423406",1103098228,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212995","GSM3189779",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:13:00Z",1,"GSM3189779","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310832",NA,"RNA-Seq",150,2893255292,"PRJNA476001","SAMN09423406",1110825775,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212995","GSM3189779",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:04:00Z",1,"GSM3189779","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310833",NA,"RNA-Seq",150,2872708522,"PRJNA476001","SAMN09423406",1101016122,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4212995","GSM3189779",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:05:00Z",1,"GSM3189779","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310834",NA,"RNA-Seq",150,2515218666,"PRJNA476001","SAMN09423405",964214068,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","-13","SRX4212996","GSM3189780",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:01:00Z",1,"GSM3189780","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310835",NA,"RNA-Seq",151,2479486773,"PRJNA476001","SAMN09423405",955855533,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","-13","SRX4212996","GSM3189780",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:08:00Z",1,"GSM3189780","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310836",NA,"RNA-Seq",151,2507628129,"PRJNA476001","SAMN09423405",954226535,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","-13","SRX4212996","GSM3189780",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:03:00Z",1,"GSM3189780","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310837",NA,"RNA-Seq",151,2478408498,"PRJNA476001","SAMN09423405",941728626,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","-13","SRX4212996","GSM3189780",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:07:00Z",1,"GSM3189780","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310838",NA,"RNA-Seq",150,2718793587,"PRJNA476001","SAMN09423404",1060970691,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4212997","GSM3189781",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:53:00Z",1,"GSM3189781","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310839",NA,"RNA-Seq",150,2675235823,"PRJNA476001","SAMN09423404",1046976868,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4212997","GSM3189781",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:17:00Z",1,"GSM3189781","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310840",NA,"RNA-Seq",150,2713368514,"PRJNA476001","SAMN09423404",1052160898,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4212997","GSM3189781",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T22:06:00Z",1,"GSM3189781","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310841",NA,"RNA-Seq",150,2698885825,"PRJNA476001","SAMN09423404",1042418829,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4212997","GSM3189781",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:03:00Z",1,"GSM3189781","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310842",NA,"RNA-Seq",150,2347083538,"PRJNA476001","SAMN09423403",900699191,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212998","GSM3189782",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:09:00Z",1,"GSM3189782","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310843",NA,"RNA-Seq",150,2318182376,"PRJNA476001","SAMN09423403",893183971,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212998","GSM3189782",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:06:00Z",1,"GSM3189782","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310844",NA,"RNA-Seq",150,2342705107,"PRJNA476001","SAMN09423403",892431511,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212998","GSM3189782",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:10:00Z",1,"GSM3189782","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310845",NA,"RNA-Seq",150,2327528114,"PRJNA476001","SAMN09423403",885236735,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4212998","GSM3189782",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:01:00Z",1,"GSM3189782","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310846",NA,"RNA-Seq",150,2402772349,"PRJNA476001","SAMN09423402",938275787,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212999","GSM3189783",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:16:00Z",1,"GSM3189783","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310847",NA,"RNA-Seq",150,2340576097,"PRJNA476001","SAMN09423402",918731484,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212999","GSM3189783",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:04:00Z",1,"GSM3189783","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310848",NA,"RNA-Seq",150,2403404257,"PRJNA476001","SAMN09423402",931970716,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212999","GSM3189783",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T21:08:00Z",1,"GSM3189783","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310849",NA,"RNA-Seq",150,2358313745,"PRJNA476001","SAMN09423402",913028830,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","7","SRX4212999","GSM3189783",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:02:00Z",1,"GSM3189783","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310850",NA,"RNA-Seq",150,3685507288,"PRJNA476001","SAMN09423401",1586644164,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4213000","GSM3189784",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:19:00Z",1,"GSM3189784","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310851",NA,"RNA-Seq",150,3599259881,"PRJNA476001","SAMN09423401",1573125497,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4213000","GSM3189784",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:06:00Z",1,"GSM3189784","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310852",NA,"RNA-Seq",150,3704454585,"PRJNA476001","SAMN09423401",1594960488,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4213000","GSM3189784",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:19:00Z",1,"GSM3189784","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310853",NA,"RNA-Seq",150,3772355249,"PRJNA476001","SAMN09423401",1599891974,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","0","SRX4213000","GSM3189784",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:08:00Z",1,"GSM3189784","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310854",NA,"RNA-Seq",150,1330839184,"PRJNA476001","SAMN09423400",534925861,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","-13","SRX4213001","GSM3189785",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:59:00Z",1,"GSM3189785","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310855",NA,"RNA-Seq",150,1294947727,"PRJNA476001","SAMN09423400",531023097,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","-13","SRX4213001","GSM3189785",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:58:00Z",1,"GSM3189785","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310856",NA,"RNA-Seq",150,1363666633,"PRJNA476001","SAMN09423400",548753937,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","-13","SRX4213001","GSM3189785",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:10:00Z",1,"GSM3189785","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310857",NA,"RNA-Seq",150,1419648599,"PRJNA476001","SAMN09423400",562948486,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","-13","SRX4213001","GSM3189785",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:02:00Z",1,"GSM3189785","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310858",NA,"RNA-Seq",150,5468641392,"PRJNA476001","SAMN09423399",2205749697,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4213002","GSM3189786",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T21:12:00Z",1,"GSM3189786","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310859",NA,"RNA-Seq",150,5330931129,"PRJNA476001","SAMN09423399",2191436457,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4213002","GSM3189786",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:20:00Z",1,"GSM3189786","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310860",NA,"RNA-Seq",150,5602508831,"PRJNA476001","SAMN09423399",2261624080,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4213002","GSM3189786",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:31:00Z",1,"GSM3189786","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310861",NA,"RNA-Seq",150,5795461310,"PRJNA476001","SAMN09423399",2307296439,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","3","SRX4213002","GSM3189786",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:26:00Z",1,"GSM3189786","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310862",NA,"RNA-Seq",150,4386537331,"PRJNA476001","SAMN09423398",1756976255,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4213003","GSM3189787",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:31:00Z",1,"GSM3189787","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310863",NA,"RNA-Seq",150,4269713609,"PRJNA476001","SAMN09423398",1743459722,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4213003","GSM3189787",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:29:00Z",1,"GSM3189787","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310864",NA,"RNA-Seq",150,4504971669,"PRJNA476001","SAMN09423398",1805859791,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4213003","GSM3189787",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:20:00Z",1,"GSM3189787","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310865",NA,"RNA-Seq",150,4718319352,"PRJNA476001","SAMN09423398",1865151163,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","5","SRX4213003","GSM3189787",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:21:00Z",1,"GSM3189787","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310866",NA,"RNA-Seq",150,934265743,"PRJNA476001","SAMN09423397",376103968,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4213004","GSM3189788",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:00:00Z",1,"GSM3189788","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310867",NA,"RNA-Seq",150,901563693,"PRJNA476001","SAMN09423397",369917464,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4213004","GSM3189788",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:32:00Z",1,"GSM3189788","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310868",NA,"RNA-Seq",150,958383806,"PRJNA476001","SAMN09423397",386266694,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4213004","GSM3189788",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T19:59:00Z",1,"GSM3189788","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRR7310869",NA,"RNA-Seq",150,986735857,"PRJNA476001","SAMN09423397",392382449,"GEO","public","fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","NEC","SRX4213004","GSM3189788",NA,"NextSeq 500","PAIRED","cDNA","TRANSCRIPTOMIC","Macaca mulatta","ILLUMINA","2018-08-27T00:00:00Z","2018-06-13T20:11:00Z",1,"GSM3189788","Whole Blood","SRP150467",NA,NA,NA,NA,NA,NA,NA,NA,NA
